restaurant_name,original_category,standard_category,item_type,item_name,grammage,description,price_ron,currency,scraped_at
Taverna Sârbului,Meniu Mancare - Desert,Desert,Desert,Cheesecake,150g,"crema de branza, oua, biscuiti, zahar, fructe, unt, topping, scortisoara 1 Add",39.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Desert,Desert,Desert,Tort fantezia,150g,"mascarpone, biscuiti, crema de branza, oua, zahar, ciocolata neagra, unt, cacao, portocale, scortisoara 1 Add",39.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Desert,Desert,Desert,Clatite cu gem,200g,"faina, gem, miere, oua, lapte, zahar, sare 1 Add",24.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Desert,Desert,Desert,Clatite cu ciocolata 200gr,,"faina, crema de cacao, oua, lapte, zahar, sare 1 Add",24.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Desert,Desert,Desert,Clatite cu miere si nuci 200gr,,"faina, miere, nuca, oua, lapte, zahar, sare 1 Add",24.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Desert,Desert,Desert,Placinta cu mere,180g,"foi de placinta, mere, zahar, scortisoara 1 Add",28.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Desert,Desert,Desert,Placinta cu dovleac,180g,"foi de placinta, dovleac, zahar, scortisoara 1 Add",28.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Desert,Desert,Desert,Clatite in chateau de vin,600g,"faina, oua, nuci, ciocolata, vin alb, zahar, lapte, miere, ulei, sare 1 Add",59.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Desert,Desert,Desert,Clatite gratinate,600g,"faina, oua, nuci, lapte, zahar, ulei, sare 1 Add",59.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Steakhouse,Mâncăruri Gătite & Specialități,Mâncare Gătită,T-Bone maturat,100g,Gust si savoare 1 Add Tomahawk maturat 100g Se poate comanda si crud 1 Add Antricot cu os maturat 100g Se poate comanda si crud 1 Add Vegetarian Vegan Gluten Free Spicy,39.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Steakhouse,Mâncăruri Gătite & Specialități,Mâncare Gătită,Tomahawk maturat,100g,Se poate comanda si crud 1 Add,39.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Steakhouse,Mâncăruri Gătite & Specialități,Mâncare Gătită,Antricot cu os maturat,100g,Se poate comanda si crud 1 Add,39.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Comanda din Timp,Sosuri & Extra,Sos / Extra,Calcan la cuptor in sos de vin cu legume,100g,Comanda cu 3 ore inainte 1 Add Miel la test 100g 34.80 lei Comanda cu 24 ore inainte 1 Add Sarmale 60g 9.50 lei Comanda cu 1 ora inainte 1 Add Oala de lut 50.00 lei Se poate pastra pentru reumplere cu orice ocazie 1 Add Vegetarian Vegan Gluten Free Spicy,38.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Comanda din Timp,Mâncăruri Gătite & Specialități,Mâncare Gătită,Miel la test,100g,Comanda cu 24 ore inainte 1 Add,34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Comanda din Timp,Mâncăruri Gătite & Specialități,Mâncare Gătită,Sarmale,60g,Comanda cu 1 ora inainte 1 Add,9.5,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Comanda din Timp,Mâncăruri Gătite & Specialități,Mâncare Gătită,Oala de lut,,Se poate pastra pentru reumplere cu orice ocazie 1 Add,50.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Copii,Mâncăruri Gătite & Specialități,Mâncare Gătită,Frigarui de pui,200g,"piept de pui, sare, piper 1 Add",24.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Copii,Mâncăruri Gătite & Specialități,Mâncare Gătită,Piept de curcan,150g,"piept de curcan, ulei, sare 1 Add",24.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Copii,Mâncăruri Gătite & Specialități,Mâncare Gătită,Clatita sarata,180g,"sunca, cascaval, faina, ou, sare 1 Add",17.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Copii,Ciorbe & Supe,Ciorbă / Supă,Supa,200ml,"cartofi, crutoane, morcov, ceapa, varza, telina, ardei, dovlecei, ulei, sare, piper 1 Add",15.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Copii,Mâncăruri Gătite & Specialități,Mâncare Gătită,Chicken fingers,150g,"piept de pui, faina , ou, sare 1 Add",24.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Copii,Mâncăruri Gătite & Specialități,Mâncare Gătită,Fish fingers,150g,"file salau, faina, ou, sare 1 Add",29.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Magaza,Mâncăruri Gătite & Specialități,Mâncare Gătită,Carmangerie,100g,Ceafa de porc afumata 100g 1 Add Rulada de porc afumata 100g 1 Add Muschi de porc afumat 100g 1 Add Carnati Sremska 100g 1 Add Prosciutto 100g 48.00 lei 1 Add Antricot afumat de vita 100g 1 Add Suveniruri Breloc 15.00 lei 1 Add Oala de lut 50.00 lei 1 Add Pin 15.00 lei 1 Add Tarii Sarbesti Vegetarian Vegan Gluten Free Spicy,27.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Magaza,Preparate la Grătar & Mici,Friptură / Grătar,Ceafa de porc afumata,100g,1 Add,27.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Magaza,Mâncăruri Gătite & Specialități,Mâncare Gătită,Rulada de porc afumata,100g,1 Add,27.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Magaza,Preparate la Grătar & Mici,Friptură / Grătar,Muschi de porc afumat,100g,1 Add,27.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Magaza,Cârnați & Platouri,Cârnați,Carnati Sremska,100g,1 Add,27.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Magaza,Mâncăruri Gătite & Specialități,Mâncare Gătită,Prosciutto,100g,1 Add,48.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Magaza,Mâncăruri Gătite & Specialități,Mâncare Gătită,Antricot afumat de vita,100g,1 Add,27.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Magaza,Mâncăruri Gătite & Specialități,Mâncare Gătită,Suveniruri,,Breloc 1 Add Oala de lut 50.00 lei 1 Add Pin 1 Add,15.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Magaza,Mâncăruri Gătite & Specialități,Mâncare Gătită,Breloc,,1 Add,15.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Magaza,Mâncăruri Gătite & Specialități,Mâncare Gătită,Pin,,1 Add,15.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi,Băuturi Alcoolice & Bere,Vin / Alcool,Medovaca,,1 Add,16.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi,Băuturi Alcoolice & Bere,Vin / Alcool,Sljivovica,,1 Add,13.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi,Băuturi Alcoolice & Bere,Vin / Alcool,TASTING SHOTS,,1 Add,109.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi,Băuturi Alcoolice & Bere,Vin / Alcool,Travarica,,1 Add,16.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi,Băuturi Alcoolice & Bere,Vin / Alcool,Palinca,30ml,"Palinca din gutui/pere/mere/caise/struguri (alc.43.0%),30ml 1 Add",16.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi,Băuturi Alcoolice & Bere,Vin / Alcool,Lincura,,1 Add,16.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi,Băuturi Alcoolice & Bere,Vin / Alcool,Malina,,1 Add,16.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi,Băuturi Alcoolice & Bere,Vin / Alcool,Orahovaca,,1 Add,16.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Serbian Alcohol,Băuturi Alcoolice & Bere,Vin / Alcool,Limonada,,1 Add,24.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Soft Drinks,Băuturi Alcoolice & Bere,Vin / Alcool,Pepsi,,1 Add,16.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Soft Drinks,Băuturi Alcoolice & Bere,Vin / Alcool,Mirinda,,1 Add,16.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Soft Drinks,Băuturi Alcoolice & Bere,Vin / Alcool,Apa Aqua Carpatica,,1 Add,19.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Soft Drinks,Băuturi Alcoolice & Bere,Vin / Alcool,7UP,,1 Add,16.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Soft Drinks,Băuturi Alcoolice & Bere,Vin / Alcool,Apa tonica San Pellegrino,,1 Add,21.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Soft Drinks,Băuturi Alcoolice & Bere,Vin / Alcool,Prigat,,1 Add,18.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Soft Drinks,Băuturi Alcoolice & Bere,Vin / Alcool,Citronada cu miere si menta,,1 Add,28.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Soft Drinks,Băuturi Alcoolice & Bere,Vin / Alcool,Fresh,,1 Add,29.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Coffee,Băuturi Alcoolice & Bere,Vin / Alcool,Limonada cu catina,,1 Add,32.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Coffee,Băuturi Alcoolice & Bere,Vin / Alcool,Apa Borsec,,1 Add,20.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Coffee,Băuturi Alcoolice & Bere,Vin / Alcool,Limonada cu fructe,,1 Add,32.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Coffee,Băuturi Alcoolice & Bere,Vin / Alcool,Suc de catina,,1 Add,31.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Coffee,Băuturi Alcoolice & Bere,Vin / Alcool,Redbull,,1 Add,24.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Coffee,Băuturi Alcoolice & Bere,Vin / Alcool,Ceai,,1 Add,20.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Coffee,Băuturi Alcoolice & Bere,Vin / Alcool,Ciocolata Calda,,1 Add,20.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Coffee,Băuturi Alcoolice & Bere,Vin / Alcool,Cafea Turceasca,,1 Add,15.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Coffee,Băuturi Alcoolice & Bere,Vin / Alcool,Flat White,,1 Add,22.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Coffee,Băuturi Alcoolice & Bere,Vin / Alcool,Cappuccino Freddo,,1 Add,22.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Coffee,Băuturi Alcoolice & Bere,Vin / Alcool,Cafea Tonica,,1 Add,26.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Coffee,Băuturi Alcoolice & Bere,Vin / Alcool,Cafe Latte,,1 Add,19.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Coffee,Băuturi Alcoolice & Bere,Vin / Alcool,Espresso Macchiato,,1 Add,18.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Coffee,Băuturi Alcoolice & Bere,Vin / Alcool,Espresso,,1 Add,16.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Coffee,Băuturi Alcoolice & Bere,Vin / Alcool,Espresso Dublu,,1 Add,21.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Coffee,Băuturi Alcoolice & Bere,Vin / Alcool,Cafe Frappe,,1 Add,29.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Draught Beer,Băuturi Alcoolice & Bere,Vin / Alcool,Cappuccino,,1 Add,19.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Draught Beer,Băuturi Alcoolice & Bere,Bere,Ursus Premium,,1 Add,18.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Draught Beer,Băuturi Alcoolice & Bere,Bere,Ursus Wheat Unfiltered,,1 Add,24.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Draught Beer,Băuturi Alcoolice & Bere,Vin / Alcool,Peroni Nastro Azzuro,,1 Add,23.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Draught Beer,Băuturi Alcoolice & Bere,Vin / Alcool,Pilsner Urquell,,1 Add,17.9,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Draught Beer,Băuturi Alcoolice & Bere,Vin / Alcool,Pilsner Urquell-Hladinka,,1 Add,29.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Draught Beer,Băuturi Alcoolice & Bere,Bere,Kozel Lager Premium,,1 Add,22.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Draught Beer,Băuturi Alcoolice & Bere,Bere,Kozel Dark,,1 Add,22.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Lager,Băuturi Alcoolice & Bere,Vin / Alcool,Asahi Super Dry,,1 Add,25.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Lager,Băuturi Alcoolice & Bere,Bere,Ursus Remix,,1 Add,21.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Lager,Băuturi Alcoolice & Bere,Vin / Alcool,Peroni Stile Capri,,1 Add,23.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Lager,Băuturi Alcoolice & Bere,Bere,Non-alcoholic beer,,Ursus Premium 1 Add,18.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Non-alcoholic beer,Băuturi Alcoolice & Bere,Bere,Ursus Cooler,,1 Add,20.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Non-alcoholic beer,Băuturi Alcoolice & Bere,Bere,Specialties,,Ursus IPA 1 Add Ursus Retro 20.80 lei 1 Add Ursus Black 19.80 lei 1 Add Ursus Wheat Unfiltered 1 Add,24.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Non-alcoholic beer,Băuturi Alcoolice & Bere,Bere,Ursus IPA,,1 Add,24.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Non-alcoholic beer,Băuturi Alcoolice & Bere,Bere,Ursus Retro,,1 Add,20.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Non-alcoholic beer,Băuturi Alcoolice & Bere,Bere,Ursus Black,,1 Add,19.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Non-alcoholic beer,Băuturi Alcoolice & Bere,Bere,Craft beer,,Azuga Weissbier 1 Add,27.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Non-alcoholic beer,Băuturi Alcoolice & Bere,Bere,Azuga Weissbier,,1 Add,27.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Specialties,Băuturi Alcoolice & Bere,Bere,Azuga Marzen,,1 Add,27.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Specialties,Băuturi Alcoolice & Bere,Vin / Alcool,House Wine,200ml,Glass 200ml 1 Add Jug 500ml 43.80 lei 1 Add,19.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Specialties,Băuturi Alcoolice & Bere,Vin / Alcool,Glass,200ml,1 Add,19.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Specialties,Băuturi Alcoolice & Bere,Vin / Alcool,Jug,500ml,1 Add,43.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Craft beer,Băuturi Alcoolice & Bere,Vin / Alcool,Prosecco by the glass,150ml,1 Add,23.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Craft beer,Băuturi Alcoolice & Bere,Vin / Alcool,Byzantium Blanc - DAAR 1892,187ml,1 Add,36.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Craft beer,Băuturi Alcoolice & Bere,Vin / Alcool,Maiastru Rose - Crama Oprisor,250ml,1 Add,46.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - House Wine,Băuturi Alcoolice & Bere,Vin / Alcool,Rose - Crama Budureasca,187ml,1 Add,39.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - House Wine,Băuturi Alcoolice & Bere,Vin / Alcool,Mini Alb - Cotnari,187ml,1 Add,34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - House Wine,Băuturi Alcoolice & Bere,Vin / Alcool,Mini Rose - Cotnari,187ml,1 Add,34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Miniature Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Mini Rosu - Cotnari,187ml,1 Add,34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Miniature Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Byzantium Rosso - DAAR 1892,187ml,1 Add,36.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Miniature Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Rara Neagra&Saperavi - Crama Purcari,375ml,1 Add,55.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Miniature Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Implicit Roze - Crama Recas,187ml,1 Add,36.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - White Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Implicit Merlot - Crama Recas,187ml,1 Add,36.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - White Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Byzantium Rose - DAAR 1892,187ml,1 Add,36.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - White Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Fume - Crama Budureasca,187ml,1 Add,39.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - White Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Cabernet Sauvignon - Crama Budureasca,187ml,1 Add,39.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - White Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Maiastru Cabernet Sauvignon - Crama Oprisor,250ml,1 Add,46.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - White Wines,Băuturi Alcoolice & Bere,Vin / Alcool,"Sovignon Blanc-Lechburg 0,",75l,sec 1 Add,128.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - White Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Trijumf Selection - Aleksandrovic 0.,75L,sec 1 Add,219.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - White Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Cramposie - Crama Avincis 0.,75L,sec 1 Add,129.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - White Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Diamond Zghihara de Averesti - Domeniile Averesti 0.,75L,sec 1 Add,128.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - White Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Primordial Chardonnay - Domeniul Bogdan 0.,75L,sec 1 Add,151.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - White Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Primordial Sauvignon Blanc - Domeniul Bogdan 0.,75L,sec 1 Add,151.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - White Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Pinot Grigio - Borgo Dei Vassalli 0.,75L,sec 1 Add,143.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - White Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Premium Fume Cupaj - Crama Budureasca 0.,75L,sec 1 Add,125.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - White Wines,Băuturi Alcoolice & Bere,Vin / Alcool,The Sign Tamaioasa Romaneasca - Crama Budureasca 0.,75L,sec 1 Add,131.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - White Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Premium Sauvignon Blanc - Crama Budureasca 0.,75L,sec 1 Add,125.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - White Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Euforia Tamaioasa Romaneasca - Crama Cotnari 0.,75L,demisec 1 Add,118.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - White Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Theia Chardonnay - DAAR 1892 0.,75L,sec 1 Add,144.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rose Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Iordache Feteasca Alba - Crama 1000 De Chipuri 0.,75L,sec 1 Add,135.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rose Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Sole Roze Cupaj - Crama Recas 0. (Copy),75L,sec 1 Add,141.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rose Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Trasole Sangiovese - Villa Trasqua 0.,75L,sec 1 Add,146.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rose Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Mysterium Pinot Noir- Crama Jidvei 0.,75L,sec 1 Add,131.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rose Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Cuvee Alexis Cupaj - Crama Avincis 0.,75L,sec 1 Add,131.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rose Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Diamond Busuioaca de Bohotin - Crama Averesti 0.,75L,sec 1 Add,128.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rose Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Premium Rose Cupaj - Crama Budureasca 0.,75L,sec 1 Add,125.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rose Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Love by Leoube Cupaj- Chateau Leoube 0.,75L,sec 1 Add,191.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rose Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Rose Cupaj - 1000 de Chipuri 0.,75L,sec 1 Add,123.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rose Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Caii de la Letea Manuscris Rara Neagra - Viticola Sarica Niculitel 0.,75L,sec 1 Add,112.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rose Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Sole Roze Cupaj - Crama Recas 0.,75L,sec 1 Add,141.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rose Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Nocturne Rose - Crama Purcari 0.,75L,sec 1 Add,127.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rose Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Cuvee Sissi Pinot Noir - Serve 0.,75L,sec 1 Add,141.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rose Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Exclusive Cabernet Sauvignon - Domeniile Mitroi 0.,75L,sec 1 Add,122.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rose Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Bacanta Special Edition Rose - Crama Girboiu 0.,75L,sec 1 Add,138.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rose Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Jiana Rose - Crama Oprisor 0.,75L,sec 1 Add,127.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Red Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Euforia Busuioaca de Bohotin - Casa de vinuri Cotnari 0.,75L,demisec 1 Add,118.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Red Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Feteasca Neagra -1000 de Chipuri 0.,75L,sec 1 Add,127.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Red Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Amarone della Valpolicella -Zenato 0.,75L,sec 1 Add,410.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Red Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Ripassa Valpolicella Cupal -Zenato 0.,75L,sec 1 Add,238.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Red Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Selection Rubin Cupaj -Villa Vinea 0.,75L,sec 1 Add,163.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Red Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Chianti Classico-Villa Trasqua 0.,75L,sec 1 Add,161.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Red Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Terra Romana Feteasca Neagra-Serve 0.,75L,sec 1 Add,131.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Red Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Epiphanie Feteasca Neagra-Viticola Sarica Niculitel 0.,75L,sec 1 Add,208.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Red Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Caii de la Letea Manuscris Rara Neagra-Viticola Sarica Niculitel 0.,75L,sec 1 Add,112.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Red Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Cuvee Charlotte Cupaj-Serve 0.,75L,sec 1 Add,233.0,RON,2026-09-04T14:34:05.544Z
